work_id,anomaly_score,payment_anomaly_score,payment_anomaly_flag,payment_count,execution_anomaly_score,execution_anomaly_flag,consistency_review_flag,payment_exceeds_sanction_flag,execution_anomaly_reason,payment_data_available,financial_risk_0_100,payment_risk_0_100,execution_risk_0_100,combined_base_risk,final_risk_score,risk_level,investigation_priority
WS/MP458/2026-2027/225383,0.6878606887296883,0.4502870707777276,0,1,0,0,0,0,No execution anomaly or consistency issue detected,1,99.46043165467626,78.0550774526678,0,88.75775455367203,88.75775455367203,HIGH,HIGH_REVIEW
WS/MP18084/2026-2027/280135,0.6873495234056044,0.5014897481606284,0,1,0,0,0,0,No execution anomaly or consistency issue detected,1,99.45543565147882,92.51290877796902,0,95.98417221472391,95.98417221472391,VERY_HIGH,VERY_HIGH_REVIEW
WS/MP458/2026-2027/225379,0.6868846294125883,0.4510127754311489,0,1,0,0,0,0,No execution anomaly or consistency issue detected,1,99.45043964828137,78.15547905909351,0,88.80295935368744,88.80295935368744,HIGH,HIGH_REVIEW
WS/MP086/2026-2027/278894,0.6858264829985438,0.5122236354905583,0,2,0,0,0,0,No execution anomaly or consistency issue detected,1,99.44544364508393,94.37751004016064,0,96.91147684262228,96.91147684262228,VERY_HIGH,VERY_HIGH_REVIEW
WS/MP458/2026-2027/211369,0.6830274602422204,0.4508093885896622,0,1,0,0,0,0,No execution anomaly or consistency issue detected,1,99.4404476418865,78.1124497991968,0,88.77644872054165,88.77644872054165,HIGH,HIGH_REVIEW
WS/MP18203/2026-2027/281155,0.6815271593780174,0.6050256512209962,0,7,0,0,0,0,No execution anomaly or consistency issue detected,1,99.43545163868906,99.38324727481354,0,99.4093494567513,99.4093494567513,VERY_HIGH,VERY_HIGH_REVIEW
WS/MP18209/2026-2027/191654,0.6808951284706402,0.4956101700096989,0,1,0,0,0,0,No execution anomaly or consistency issue detected,1,99.43045563549161,91.7096959265634,0,95.5700757810275,95.5700757810275,VERY_HIGH,VERY_HIGH_REVIEW
WS/MP384/2026-2027/247474,0.680588559238355,0.4851262354095551,0,1,0,0,0,0,No execution anomaly or consistency issue detected,1,99.42545963229416,89.41480206540447,0,94.42013084884931,94.42013084884931,VERY_HIGH,VERY_HIGH_REVIEW
WS/MP18232/2026-2027/224285,0.6805155344610998,0.4912899935700391,0,1,0,0,0,0,No execution anomaly or consistency issue detected,1,99.42046362909672,90.76305220883533,0,95.09175791896602,95.09175791896602,VERY_HIGH,VERY_HIGH_REVIEW
WS/MP18101/2026-2027/287605,0.6803535407398247,0.4864106747823336,0,1,0,0,0,0,No execution anomaly or consistency issue detected,1,99.41546762589928,89.84509466437177,0,94.63028114513553,94.63028114513553,VERY_HIGH,VERY_HIGH_REVIEW
WS/MP18204/2026-2027/243753,0.6801502015291501,0.5211366439340743,0,1,0,0,0,0,No execution anomaly or consistency issue detected,1,99.41047162270183,95.78313253012048,0,97.59680207641117,97.59680207641117,VERY_HIGH,VERY_HIGH_REVIEW
WS/MP18316/2026-2027/292799,0.6798966423447648,0.4935545160080353,0,1,0,0,0,0,No execution anomaly or consistency issue detected,1,99.4054756195044,91.13597246127367,0,95.27072404038904,95.27072404038904,VERY_HIGH,VERY_HIGH_REVIEW
WS/MP181/2026-2027/194228,0.6779492450976292,0.4945223972128792,0,1,0,0,0,0,No execution anomaly or consistency issue detected,1,99.39798161470823,91.43717728055077,0,95.41757944762949,95.41757944762949,VERY_HIGH,VERY_HIGH_REVIEW
WS/MP18296/2026-2027/226930,0.6779492450976292,0.660774046718398,1,1,0,0,0,0,No execution anomaly or consistency issue detected,1,99.39798161470823,99.81353987378083,0,99.60576074424452,99.60576074424452,VERY_HIGH,VERY_HIGH_REVIEW
WS/MP18345/2026-2027/231424,0.6770551342266038,0.4901352219592898,0,1,0,0,0,0,No execution anomaly or consistency issue detected,1,99.39048760991207,90.60527825588066,0,94.99788293289637,94.99788293289637,VERY_HIGH,VERY_HIGH_REVIEW
WS/MP18248/2026-2027/206814,0.6752518577660713,0.5019120934398158,0,1,0,0,0,0,No execution anomaly or consistency issue detected,1,99.38549160671462,92.58462421113023,0,95.98505790892243,95.98505790892243,VERY_HIGH,VERY_HIGH_REVIEW
WS/MP233/2026-2027/281628,0.6749680481476605,0.4931405110205268,0,2,0,0,0,0,No execution anomaly or consistency issue detected,1,99.38049560351718,91.04991394148021,0,95.2152047724987,95.2152047724987,VERY_HIGH,VERY_HIGH_REVIEW
WS/MP18297/2026-2027/259024,0.674943891191113,0.4266881039956522,0,1,0,0,0,0,No execution anomaly or consistency issue detected,1,99.37549960031974,75.51635111876077,0,87.44592535954025,87.44592535954025,MEDIUM,NORMAL
WS/MP18113/2026-2027/244708,0.674931489706282,0.5153114255113055,0,1,0,0,0,0,No execution anomaly or consistency issue detected,1,99.37050359712231,95.02294893861159,0,97.19672626786695,97.19672626786695,VERY_HIGH,VERY_HIGH_REVIEW
WS/MP224/2026-2027/284687,0.6747361973011043,0.551473120914725,0,2,0,0,0,0,No execution anomaly or consistency issue detected,1,99.36550759392486,97.92025243832472,0,98.64288001612479,98.64288001612479,VERY_HIGH,VERY_HIGH_REVIEW
WS/MP444/2026-2027/254267,0.6746271254146496,0.5514713900815668,0,1,0,0,0,0,No execution anomaly or consistency issue detected,1,99.36051159072741,97.90590935169249,0,98.63321047120995,98.63321047120995,VERY_HIGH,VERY_HIGH_REVIEW
WS/MP18384/2026-2027/210459,0.6744479395943852,0.4625046267347555,0,1,0,0,0,0,No execution anomaly or consistency issue detected,1,99.35301758593125,79.90533562822719,0,89.62917660707922,89.62917660707922,HIGH,HIGH_REVIEW
WS/MP18169/2026-2027/229775,0.6744479395943852,0.4599567638621439,0,1,0,0,0,0,No execution anomaly or consistency issue detected,1,99.35301758593125,79.53241537578887,0,89.44271648086007,89.44271648086007,HIGH,HIGH_REVIEW
WS/MP18232/2026-2027/232685,0.6729261906584518,0.5292651910996472,0,2,0,0,0,0,No execution anomaly or consistency issue detected,1,99.34552358113508,96.61503155479059,0,97.98027756796284,97.98027756796284,VERY_HIGH,VERY_HIGH_REVIEW
WS/MP846/2026-2027/214852,0.6728537612819452,0.4360469838148353,0,1,0,0,0,0,No execution anomaly or consistency issue detected,1,99.34052757793765,76.23350545037292,0,87.78701651415528,87.78701651415528,MEDIUM,NORMAL
WS/MP18209/2026-2027/191690,0.6726436042707455,0.508509928393133,0,1,0,0,0,0,No execution anomaly or consistency issue detected,1,99.33553157474022,93.91853126792886,0,96.62703142133454,96.62703142133454,VERY_HIGH,VERY_HIGH_REVIEW
WS/MP18345/2026-2027/227423,0.6720595599027689,0.4847867083025854,0,1,0,0,0,0,No execution anomaly or consistency issue detected,1,99.33053557154277,89.328743545611,0,94.32963955857689,94.32963955857689,VERY_HIGH,VERY_HIGH_REVIEW
WS/MP743/2026-2027/190860,0.6704724850316283,0.4338198571836111,0,1,0,0,0,0,No execution anomaly or consistency issue detected,1,99.32553956834532,76.04704532415376,0,87.68629244624954,87.68629244624954,MEDIUM,NORMAL
WS/MP18269/2026-2027/246434,0.6703103996904425,0.5511970651706244,0,2,0,0,0,0,No execution anomaly or consistency issue detected,1,99.32054356514787,97.86288009179576,0,98.59171182847182,98.59171182847182,VERY_HIGH,VERY_HIGH_REVIEW
WS/MP751/2026-2027/210680,0.6693147778293362,0.4324635307303342,0,1,0,0,0,0,No execution anomaly or consistency issue detected,1,99.31554756195044,75.93230063109581,0,87.62392409652313,87.62392409652313,MEDIUM,NORMAL
WS/MP846/2026-2027/196064,0.669134421877126,0.4156477532401486,0,1,0,0,0,0,No execution anomaly or consistency issue detected,1,99.310551558753,74.19678714859438,0,86.7536693536737,86.7536693536737,MEDIUM,NORMAL
WS/MP18207/2026-2027/279661,0.6684491249514664,0.44267848172102,0,1,0,0,0,0,No execution anomaly or consistency issue detected,1,99.30555555555556,77.26620768789444,0,88.285881621725,88.285881621725,HIGH,HIGH_REVIEW
WS/MP18303/2026-2027/271402,0.6683636348984354,0.5173056202963279,0,1,0,0,0,0,No execution anomaly or consistency issue detected,1,99.30055955235811,95.41021227768216,0,97.35538591502014,97.35538591502014,VERY_HIGH,VERY_HIGH_REVIEW
WS/MP139/2026-2027/190730,0.6669655920822171,0.4433874503596306,0,1,0,0,0,0,No execution anomaly or consistency issue detected,1,99.29556354916068,77.35226620768789,0,88.32391487842429,88.32391487842429,HIGH,HIGH_REVIEW
WS/MP18185/2026-2027/246647,0.6665615293706305,0.4426421232367113,0,1,0,0,0,0,No execution anomaly or consistency issue detected,1,99.29056754596323,77.25186460126218,0,88.2712160736127,88.2712160736127,HIGH,HIGH_REVIEW
WS/MP18270/2026-2027/256178,0.6629523065547561,0.5005550337315122,0,2,0,0,0,0,No execution anomaly or consistency issue detected,1,99.28557154276578,92.41250717154331,0,95.84903935715454,95.84903935715454,VERY_HIGH,VERY_HIGH_REVIEW
WS/MP014/2026-2027/64502,0.6627839948365905,0.4752922376474172,0,2,0,0,0,0,No execution anomaly or consistency issue detected,1,99.28057553956835,85.57085484796329,0,92.42571519376583,92.42571519376583,VERY_HIGH,VERY_HIGH_REVIEW
WS/MP317/2026-2027/296967,0.6626704601873236,0.5025721771308387,0,1,0,0,0,0,No execution anomaly or consistency issue detected,1,99.26808553157474,92.68502581755594,0,95.97655567456533,95.97655567456533,VERY_HIGH,VERY_HIGH_REVIEW
WS/MP317/2026-2027/296969,0.6626704601873236,0.5130746663018513,0,1,0,0,0,0,No execution anomaly or consistency issue detected,1,99.26808553157474,94.4635685599541,0,96.86582704576442,96.86582704576442,VERY_HIGH,VERY_HIGH_REVIEW
WS/MP317/2026-2027/296970,0.6626704601873236,0.5083934924024994,0,1,0,0,0,0,No execution anomaly or consistency issue detected,1,99.26808553157474,93.86115892139989,0,96.56462222648732,96.56462222648732,VERY_HIGH,VERY_HIGH_REVIEW
WS/MP317/2026-2027/296968,0.6626704601873236,0.4959794412314421,0,1,0,0,0,0,No execution anomaly or consistency issue detected,1,99.26808553157474,91.8387837062536,0,95.55343461891417,95.55343461891417,VERY_HIGH,VERY_HIGH_REVIEW
WS/MP885/2026-2027/187996,0.6619300759701434,0.6269436275047064,1,2,0,0,0,0,No execution anomaly or consistency issue detected,1,99.25559552358114,99.65576592082617,0,99.45568072220365,99.45568072220365,VERY_HIGH,VERY_HIGH_REVIEW
WS/MP235/2026-2027/290362,0.6614199302743601,0.5220937750009834,0,9,0,0,0,0,No execution anomaly or consistency issue detected,1,99.2505995203837,95.88353413654619,0,97.56706682846495,97.56706682846495,VERY_HIGH,VERY_HIGH_REVIEW
WS/MP168/2026-2027/258872,0.6613143822946344,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,99.24310551558753,0.0,0,99.24310551558753,99.24310551558753,VERY_HIGH,VERY_HIGH_REVIEW
WS/MP092/2026-2027/275442,0.6613143822946344,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,99.24310551558753,0.0,0,99.24310551558753,99.24310551558753,VERY_HIGH,VERY_HIGH_REVIEW
WS/MP849/2026-2027/284210,0.6607859348912167,0.5724096512992725,0,1,0,0,0,0,No execution anomaly or consistency issue detected,1,99.23561151079137,98.7378083763626,0,98.98670994357698,98.98670994357698,VERY_HIGH,VERY_HIGH_REVIEW
WS/MP162/2026-2027/282944,0.66003398276364,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,99.23061550759392,0.0,0,99.23061550759392,99.23061550759392,VERY_HIGH,VERY_HIGH_REVIEW
WS/MP360/2026-2027/295381,0.6599488823924051,0.5027525138710484,0,1,0,0,0,0,No execution anomaly or consistency issue detected,1,99.22561950439648,92.69936890418819,0,95.96249420429234,95.96249420429234,VERY_HIGH,VERY_HIGH_REVIEW
WS/MP18186/2026-2027/222921,0.6599042818534621,0.4730354290686379,0,1,0,0,0,0,No execution anomaly or consistency issue detected,1,99.22062350119904,84.71026965002869,0,91.96544657561387,91.96544657561387,HIGH,HIGH_REVIEW
WS/MP18345/2026-2027/216767,0.6597145838340617,0.4855081500756555,0,1,0,0,0,0,No execution anomaly or consistency issue detected,1,99.2156274980016,89.5869191049914,0,94.4012733014965,94.4012733014965,VERY_HIGH,VERY_HIGH_REVIEW
WS/MP18078/2026-2027/267687,0.6590820186977048,0.5155893548694915,0,1,0,0,0,0,No execution anomaly or consistency issue detected,1,99.21063149480416,95.09466437177281,0,97.15264793328848,97.15264793328848,VERY_HIGH,VERY_HIGH_REVIEW
WS/MP18215/2026-2027/270226,0.6588939788708877,0.4882776316108468,0,1,0,0,0,0,No execution anomaly or consistency issue detected,1,99.20563549160671,90.28973034997131,0,94.747682920789,94.747682920789,VERY_HIGH,VERY_HIGH_REVIEW
WS/MP18078/2026-2027/213629,0.658582322995385,0.5221351122406908,0,2,0,0,0,0,No execution anomaly or consistency issue detected,1,99.20063948840927,95.89787722317843,0,97.54925835579385,97.54925835579385,VERY_HIGH,VERY_HIGH_REVIEW
WS/MP18400/2026-2027/261209,0.6580382798500746,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,99.19314548361311,0.0,0,99.19314548361311,99.19314548361311,VERY_HIGH,VERY_HIGH_REVIEW
WS/MP196/2026-2027/280061,0.6580382798500746,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,99.19314548361311,0.0,0,99.19314548361311,99.19314548361311,VERY_HIGH,VERY_HIGH_REVIEW
WS/MP18297/2026-2027/257205,0.6575521408669881,0.5479246971006,0,2,0,0,0,0,No execution anomaly or consistency issue detected,1,99.18565147881695,97.74813539873782,0,98.46689343877739,98.46689343877739,VERY_HIGH,VERY_HIGH_REVIEW
WS/MP18314/2026-2027/268676,0.6566342306064418,0.4980996395129725,0,9,0,0,0,0,No execution anomaly or consistency issue detected,1,99.1806554756195,92.06827309236948,0,95.62446428399448,95.62446428399448,VERY_HIGH,VERY_HIGH_REVIEW
WS/MP104/2026-2027/252090,0.6565680600015579,0.4606994306309058,0,2,0,0,0,0,No execution anomaly or consistency issue detected,1,99.17565947242207,79.64716006884682,0,89.41140977063444,89.41140977063444,HIGH,HIGH_REVIEW
WS/MP18176/2026-2027/239374,0.6553393289256616,0.4501580343077265,0,1,0,0,0,0,No execution anomaly or consistency issue detected,1,99.17066346922462,77.99770510613884,0,88.58418428768172,88.58418428768172,HIGH,HIGH_REVIEW
WS/MP18391/2026-2027/283795,0.6551477378921917,0.5206935236084684,0,2,0,0,0,0,No execution anomaly or consistency issue detected,1,99.16566746602717,95.76878944348823,0,97.4672284547577,97.4672284547577,VERY_HIGH,VERY_HIGH_REVIEW
WS/MP458/2026-2027/216369,0.6549207653044439,0.4249271632424756,0,1,0,0,0,0,No execution anomaly or consistency issue detected,1,99.16067146282974,75.30120481927712,0,87.23093814105343,87.23093814105343,MEDIUM,NORMAL
WS/MP224/2026-2027/284685,0.6547514382525208,0.5571638107359848,0,2,0,0,0,0,No execution anomaly or consistency issue detected,1,99.15567545963229,98.39357429718876,0,98.77462487841052,98.77462487841052,VERY_HIGH,VERY_HIGH_REVIEW
WS/MP18012/2026-2027/277368,0.6541883895198952,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,99.14818145483612,0.0,0,99.14818145483612,99.14818145483612,VERY_HIGH,VERY_HIGH_REVIEW
WS/MP844/2026-2027/281554,0.6541883895198952,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,99.14818145483612,0.0,0,99.14818145483612,99.14818145483612,VERY_HIGH,VERY_HIGH_REVIEW
WS/MP458/2026-2027/219236,0.6532836047116786,0.4220266674244723,0,1,0,0,0,0,No execution anomaly or consistency issue detected,1,99.14068745003996,74.84222604704533,0,86.99145674854265,86.99145674854265,MEDIUM,NORMAL
WS/MP885/2026-2027/149806,0.6528727617978443,0.6285923613892763,1,2,0,0,0,0,No execution anomaly or consistency issue detected,1,99.13569144684253,99.67010900745841,0,99.40290022715047,99.40290022715047,VERY_HIGH,VERY_HIGH_REVIEW
WS/MP18184/2026-2027/286244,0.6516544287660334,0.5007740162452715,0,1,0,0,0,0,No execution anomaly or consistency issue detected,1,99.1306954436451,92.4411933448078,0,95.78594439422645,95.78594439422645,VERY_HIGH,VERY_HIGH_REVIEW
WS/MP18085/2026-2027/263517,0.6515193676404986,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,99.12569944044765,0.0,0,99.12569944044765,99.12569944044765,VERY_HIGH,VERY_HIGH_REVIEW
WS/MP18021/2026-2027/243321,0.651107896975801,0.488998514399897,0,2,0,0,0,0,No execution anomaly or consistency issue detected,1,99.1207034372502,90.47619047619048,0,94.79844695672034,94.79844695672034,VERY_HIGH,VERY_HIGH_REVIEW
WS/MP104/2026-2027/273231,0.6509453705581564,0.5484854827234416,0,2,0,0,0,0,No execution anomaly or consistency issue detected,1,99.11570743405275,97.77682157200229,0,98.44626450302752,98.44626450302752,VERY_HIGH,VERY_HIGH_REVIEW
WS/MP017/2026-2027/160023,0.6503037700679489,0.4463529764479234,0,1,0,0,0,0,No execution anomaly or consistency issue detected,1,99.11071143085532,77.65347102696501,0,88.38209122891016,88.38209122891016,HIGH,HIGH_REVIEW
WS/MP687/2026-2027/243689,0.6495621676061619,0.5454892701393774,0,2,0,0,0,0,No execution anomaly or consistency issue detected,1,99.10571542765787,97.61904761904762,0,98.36238152335275,98.36238152335275,VERY_HIGH,VERY_HIGH_REVIEW
WS/MP716/2026-2027/293027,0.6493515288915157,0.5150274742711762,0,7,0,0,0,0,No execution anomaly or consistency issue detected,1,99.10071942446042,94.85083189902467,0,96.97577566174255,96.97577566174255,VERY_HIGH,VERY_HIGH_REVIEW
WS/MP386/2026-2027/242870,0.648636114436394,0.4749519816214448,0,1,0,0,0,0,No execution anomaly or consistency issue detected,1,99.09572342126299,85.4130808950086,0,92.2544021581358,92.2544021581358,VERY_HIGH,VERY_HIGH_REVIEW
WS/MP18340/2026-2027/295544,0.6480628136841596,0.4730077836933883,0,1,0,0,0,0,No execution anomaly or consistency issue detected,1,99.09072741806555,84.69592656339644,0,91.893326990731,91.893326990731,HIGH,HIGH_REVIEW
WS/MP196/2026-2027/285043,0.6479458385091157,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,99.0857314148681,0.0,0,99.0857314148681,99.0857314148681,VERY_HIGH,VERY_HIGH_REVIEW
WS/MP189/2026-2027/175050,0.6474040323106691,0.5019197691094848,0,2,0,0,0,0,No execution anomaly or consistency issue detected,1,99.08073541167066,92.59896729776248,0,95.83985135471657,95.83985135471657,VERY_HIGH,VERY_HIGH_REVIEW
WS/MP458/2026-2027/219312,0.6467260273514509,0.4029735951953943,0,1,0,0,0,0,No execution anomaly or consistency issue detected,1,99.07573940847321,72.77682157200229,0,85.92628049023776,85.92628049023776,MEDIUM,NORMAL
WS/MP233/2026-2027/280801,0.6466960848930716,0.4814094400930758,0,2,0,0,0,0,No execution anomaly or consistency issue detected,1,99.07074340527578,87.95180722891565,0,93.51127531709571,93.51127531709571,VERY_HIGH,VERY_HIGH_REVIEW
WS/MP18180/2026-2027/231215,0.6466884790446447,0.4057110860550238,0,1,0,0,0,0,No execution anomaly or consistency issue detected,1,99.06574740207834,73.06368330464717,0,86.06471535336276,86.06471535336276,MEDIUM,NORMAL
WS/MP18241/2026-2027/305611,0.646299142199788,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,99.0607513988809,0.0,0,99.0607513988809,99.0607513988809,VERY_HIGH,VERY_HIGH_REVIEW
WS/MP18113/2026-2027/193159,0.6460266976352562,0.5070600435791082,0,1,0,0,0,0,No execution anomaly or consistency issue detected,1,99.05575539568345,93.33046471600689,0,96.19311005584517,96.19311005584517,VERY_HIGH,VERY_HIGH_REVIEW
WS/MP852/2026-2027/231921,0.6455898812795042,0.5009879851473551,0,1,0,0,0,0,No execution anomaly or consistency issue detected,1,99.05075939248601,92.48422260470454,0,95.76749099859528,95.76749099859528,VERY_HIGH,VERY_HIGH_REVIEW
WS/MP188/2026-2027/220191,0.6453949916047871,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,99.04076738609112,0.0,0,99.04076738609112,99.04076738609112,VERY_HIGH,VERY_HIGH_REVIEW
WS/MP18053/2026-2027/276199,0.6453949916047871,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,99.04076738609112,0.0,0,99.04076738609112,99.04076738609112,VERY_HIGH,VERY_HIGH_REVIEW
WS/MP18400/2026-2027/275288,0.6453949916047871,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,99.04076738609112,0.0,0,99.04076738609112,99.04076738609112,VERY_HIGH,VERY_HIGH_REVIEW
WS/MP249/2026-2027/282365,0.6452494528772773,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,99.02827737809751,0.0,0,99.02827737809751,99.02827737809751,VERY_HIGH,VERY_HIGH_REVIEW
WS/MP18380/2026-2027/275951,0.6452494528772773,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,99.02827737809751,0.0,0,99.02827737809751,99.02827737809751,VERY_HIGH,VERY_HIGH_REVIEW
WS/MP846/2026-2027/273995,0.644522251383777,0.0,0,0,0,0,0,0,No execution anomaly or consistency issue detected,0,99.02078337330136,0.0,0,99.02078337330136,99.02078337330136,VERY_HIGH,VERY_HIGH_REVIEW
WS/MP18219/2026-2027/267959,0.6442533799315047,0.4754866380832361,0,1,0,0,0,0,No execution anomaly or consistency issue detected,1,99.01578737010391,85.65691336775674,0,92.33635036893033,92.33635036893033,VERY_HIGH,VERY_HIGH_REVIEW
